review_id,game_id,game_name,expected_anomalies,collection_strategy,review_text,text_length_chars,text_length_words,text_caps_ratio,text_punct_ratio,text_exclamation_count,text_question_count,text_url_count,text_paragraph_count,text_emoji_like_count,sentiment_polarity,sentiment_subjectivity,review_voted_up,review_votes_up,review_votes_funny,review_comment_count,review_helpful_ratio,review_engagement_score,sentiment_vote_mismatch,text_generic_positive_count,text_generic_negative_count,user_num_reviews,user_num_games,user_playtime_at_review_hours,user_playtime_last_two_weeks_hours,user_playtime_forever_hours,user_steamlevel,user_is_new,user_single_game,user_low_activity,user_review_playtime_ratio,user_recent_play_ratio,user_review_under_2h,user_this_game_focus,user_reviews_per_game,user_experienced_this_game,review_timestamp_created,review_timestamp_updated,review_updated,review_steam_purchase,review_received_for_free,review_early_access,rule_anomaly_score,near_incident,days_from_incident,anomaly_new_account,anomaly_minimal_playtime,anomaly_quick_review,anomaly_generic_text,anomaly_caps_abuse,anomaly_suspicious_length,anomaly_limited_library,anomaly_no_engagement,anomaly_free_copy,anomaly_external_key,anomaly_external_source,weak_is_anomaly,anomaly_type,confidence,is_anomaly_manual,has_manual_label,review_score_all,review_score_desc_all,review_count_all_positive,review_count_all_negative,review_score_recent,review_score_desc_recent,review_count_recent_positive,review_count_recent_negative
208182725,1091500,Cyberpunk 2077,bombing,recent_all,love this game,14,3,0.0,0.0,0,0,0,1,0,0.0499999999999999,0.5,1,0,0,0,0.0,0,0,0,0,1,0,91.75,23.95,95.5,0,1,1,1,0.1525885558583106,0.2507853403141361,0,95.5,1.0,1,1762043793,1762043793,0,1,0,0,4,0,1784,1,0,0,0,0,1,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208182585,1091500,Cyberpunk 2077,bombing,recent_all,ray tracing looks insane,24,4,0.0,0.0,0,0,0,1,0,-1.0,1.0,1,0,0,0,0.0,0,1,0,0,120,0,0.4333333333333333,0.0,0.4333333333333333,0,0,1,0,55.38461538461538,0.0,1,0.4333333333333333,120.0,0,1762043665,1762043665,0,1,0,0,4,0,1784,0,1,1,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208182361,1091500,Cyberpunk 2077,bombing,recent_all,"great game. Still has some bugs but the funny kind, supper easy to get cops, GREAT ENDING. 10/10",96,18,0.125,0.0416666666666666,0,0,0,1,0,0.4138888888888889,0.7722222222222221,1,0,0,0,0.0,0,0,1,1,2,0,192.81666666666663,73.7,195.16666666666663,0,1,1,1,0.4978822715878641,0.3776259607173356,0,195.16666666666663,2.0,1,1762043430,1762043430,0,1,0,0,4,0,1784,1,0,0,1,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208179676,1091500,Cyberpunk 2077,bombing,recent_all,no happy endings in Night City,30,6,0.0666666666666666,0.0,0,0,0,1,0,-0.4,1.0,1,0,0,0,0.0,0,1,0,0,3,0,103.78333333333332,39.516666666666666,107.93333333333334,0,1,1,1,0.2890637546169905,0.3661210623841877,0,107.93333333333334,3.0,1,1762040841,1762040841,0,1,0,0,3,0,1784,1,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208178409,1091500,Cyberpunk 2077,bombing,recent_all,really needs ng+ and/or multible playthrough savefiles,54,7,0.0,0.0,0,0,0,1,0,0.2,0.2,1,0,0,0,0.0,0,0,0,0,23,78,68.08333333333333,2.216666666666667,70.31666666666666,0,0,0,0,0.7931456548347614,0.0315240578336098,0,0.9014957264957264,0.2948717948717949,1,1762039663,1762039663,0,1,0,0,1,0,1784,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208178152,1091500,Cyberpunk 2077,bombing,recent_all,its pretty cool I guess,23,5,0.0434782608695652,0.0,0,0,0,1,0,0.3,0.825,1,0,0,0,0.0,0,0,0,0,18,0,172.48333333333332,21.1,192.9,0,0,1,0,0.1333462170257996,0.1093831000518403,0,192.9,18.0,1,1762039419,1762039419,0,1,0,0,2,0,1784,0,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208175673,1091500,Cyberpunk 2077,bombing,recent_all,cyberpeak,9,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,2,0,62.583333333333336,8.266666666666667,65.28333333333333,0,1,1,1,0.1438082556591211,0.1266275210620372,0,65.28333333333333,2.0,1,1762037217,1762037217,0,1,0,0,4,0,1784,1,0,0,0,0,1,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208175182,1091500,Cyberpunk 2077,bombing,recent_all,"The game itself is pretty decent, though there were some dissapointments for me as I was hoping for a more involved immersive sim experience like Deus Ex.

The reason that I am leaving this a bad review is the optimization. I have a pretty beefy computer with no personal customizations, 32GB of ram, and a 4070 super. I have zero problems with any other game I own. CP2077 crashes on startup depending on what patch it is on. When I first bought it it crashed on startup. Eventually, after many months and a new patch, the game would startup and I could play.....though it would randomly crash once every two hours or so. I finally came back to it recently and it crashes on startup again. I spent hours troubleshooting and came to the realization that it's not my job to do this, that the creators have had ample time to fix this sort of thing and then choose not to. So I will attempt a refund and not be purchasing anymore CDPR games.",938,174,0.0266524520255863,0.0223880597014925,0,0,0,2,0,0.0267316017316017,0.5434704184704185,0,1,0,0,1.0,1,0,0,0,8,0,21.5,3.083333333333333,21.5,0,0,1,1,43.627906976744185,0.1434108527131783,0,21.5,8.0,1,1762036824,1762036896,1,1,0,0,1,0,1784,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208170377,1091500,Cyberpunk 2077,bombing,recent_all,"⭐ Easily one of the top 5 RPGs I’ve ever played

Cyberpunk 2077 is incredibly replayable. With its immense, vibrant Night City, you’ll find yourself completely absorbed — it’s hard to leave the city that never sleeps.

Recommended for anyone who enjoys story-driven games.

Things I loved:
- The immersive world and liveliness of Night City
- Outstanding voice acting
- Engaging gameplay mechanics (reminded me a bit of Mirror’s Edge: Catalyst crossed with a FPS)

Things I didn’t like:
- Too many repetitive NCPD scanner missions
- Not being able to romance Judy Alvarez as Male V 😅",596,99,0.0587248322147651,0.0134228187919463,0,0,0,1,2,0.2905555555555555,0.5905555555555555,1,0,0,0,0.0,0,0,0,0,2,39,93.08333333333331,25.25,93.08333333333331,0,1,0,0,6.402864816472695,0.2712623097582811,0,2.3867521367521367,0.0512820512820512,1,1762032854,1762032854,0,1,0,0,2,0,1784,1,0,0,0,0,0,0,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208170317,1091500,Cyberpunk 2077,bombing,recent_all,i played this game for over 400 hours and i just now did all the achievements. i might have gotten my moneys worth from the game.,129,26,0.0,0.0155038759689922,0,0,0,1,0,-0.1666666666666666,0.3,1,0,0,0,0.0,0,1,0,0,4,0,461.8,4.883333333333334,462.0833333333333,0,1,1,1,0.2793417063663924,0.0105680793507664,0,462.0833333333333,4.0,1,1762032809,1762032809,0,1,0,0,3,0,1784,1,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208167453,1091500,Cyberpunk 2077,bombing,recent_all,"Cyberpunk is probably one of the best games I have played in a while. I can comfortably say that it's in the top 5 games of the decade. The story is insanely good and well written. The soundtrack is amazing. The gameplay is super entertaining and has you chasing more and more side missions. I don't have that many hours but it has really left an outstanding impression. I cannot wait for the sequel announcement. To anyone debating if you should buy it, please do, but consider your PC specs because it is a demanding game and some areas and parts of the game will take a hit on your FPS.",589,111,0.0237691001697792,0.0169779286926994,0,0,0,1,0,0.3738095238095237,0.5458333333333334,1,0,0,0,0.0,0,0,2,0,4,111,45.16666666666666,34.266666666666666,48.266666666666666,0,1,0,0,13.04059040590406,0.7099447513812155,0,0.4348348348348348,0.036036036036036,1,1762030531,1762030531,0,1,0,0,2,0,1784,1,0,0,0,0,0,0,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208167321,1091500,Cyberpunk 2077,bombing,recent_all,Joguem!,7,1,0.1428571428571428,0.1428571428571428,1,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,2,0,75.31666666666666,4.333333333333333,79.63333333333334,0,1,1,1,0.0929409161318876,0.054416073670992,0,79.63333333333334,2.0,1,1762030413,1762030413,0,1,0,0,4,0,1784,1,0,0,0,0,1,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208165921,1091500,Cyberpunk 2077,bombing,recent_all,Absolute preem. Choom-approved. Would flatline again just to replay.,68,9,0.0441176470588235,0.0441176470588235,0,0,0,1,0,0.2,0.9,1,0,0,0,0.0,0,0,0,0,8,35,128.85,45.13333333333333,128.85,0,0,0,0,0.5277454404346139,0.3502781011512094,0,3.681428571428571,0.2285714285714285,1,1762029344,1762029344,0,1,0,0,1,0,1784,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208163757,1091500,Cyberpunk 2077,bombing,recent_all,I'll keep it simple: I love this game.,38,8,0.0526315789473684,0.0526315789473684,0,0,0,1,0,0.0333333333333333,0.4523809523809524,1,0,0,0,0.0,0,0,0,0,5,0,109.15,0.0,109.15,0,0,1,1,0.3481447549244159,0.0,0,109.15,5.0,1,1762027697,1762027719,1,1,0,0,2,0,1784,0,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208162068,1091500,Cyberpunk 2077,bombing,recent_all,^_^ ^-^ ^.^ >_< >-< >.<,23,6,0.0,0.0869565217391304,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,7,87,62.95,42.03333333333333,62.95,0,0,0,0,0.3653693407466243,0.6677257082340481,0,0.7235632183908046,0.0804597701149425,1,1762026414,1762026414,0,1,0,0,1,0,1784,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208161197,1091500,Cyberpunk 2077,bombing,recent_all,Great immersive story and incredibly varied game play. Great game that can suck you in to its world.,100,18,0.02,0.02,0,0,0,1,0,0.3400000000000001,0.6399999999999999,1,0,0,0,0.0,0,0,0,0,1,0,3.95,10.116666666666667,10.466666666666669,0,1,1,1,25.31645569620253,0.9665605095541402,0,10.466666666666669,1.0,0,1762025785,1762025785,0,1,0,0,3,0,1784,1,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208159003,1091500,Cyberpunk 2077,bombing,recent_all,wake the fuck up samurai,24,5,0.0,0.0,0,0,0,1,0,-0.4,0.6,1,0,0,0,0.0,0,1,0,0,7,0,121.63333333333334,35.9,121.63333333333334,0,0,1,1,0.1973143326938887,0.2951493559879419,0,121.63333333333334,7.0,1,1762024102,1762024102,0,1,0,0,2,0,1784,0,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208158922,1091500,Cyberpunk 2077,bombing,recent_all,I regret playing this game. Why ? Because I don't have a cyber brain to wipe so I can experience it all again. Listen even with all the updates this game is still rife with bugs and just weird gremlins messing with how the NPCs and vehicles spawn and work. Despite all that I still enjoyed myself. I enjoyed what I was shown. However the game does feel empty and shallow at times. That might just be because I've run my character around the world more than once. I hope I'm still alive if and when they drop Cyberpunk Part 2 or some other DLC after Phantom Liberty.,565,108,0.0442477876106194,0.015929203539823,0,1,0,1,0,-0.0598484848484848,0.5340909090909091,1,0,0,0,0.0,0,0,0,0,34,0,288.81666666666666,0.0,288.81666666666666,0,0,1,0,1.9562582953430665,0.0,0,288.81666666666666,34.0,1,1762024041,1762024167,1,1,0,0,2,0,1784,0,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208157236,1091500,Cyberpunk 2077,bombing,recent_all,"This game had a really tough start, and a lot of the community will never forgive the rough start this game had. 

Although, the devs have finally delivered a great product 5 years later, and it is an absolutely amazing game to play. This game is one of my favorites, and stays close to my heart. The anime added a lot to Cyberpunk, and it's also worth a watch. Amazing sound track as well, and obviously the graphics are amazing. When it first came out I was able to run it on a 2080ti, I use a 7900xtx now and it has no issues playing this game. The optimization has gotten better over time.",593,114,0.0168634064080944,0.0236087689713322,0,0,0,2,0,0.1084795321637427,0.5337719298245616,1,0,0,0,0.0,0,0,1,0,5,54,118.73333333333332,0.0,118.73333333333332,0,0,0,0,4.9943851768669285,0.0,0,2.198765432098765,0.0925925925925925,1,1762022766,1762022766,0,1,0,0,1,0,1784,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208151025,1091500,Cyberpunk 2077,bombing,recent_all,"absolutely beautiful story line and even better visuals. will make you cry, laugh and cringe all at once. also Keanu reeves is in it so... 10/10",144,26,0.0069444444444444,0.0416666666666666,0,0,0,1,0,0.55,0.5333333333333333,1,0,0,0,0.0,0,0,1,1,2,74,11.3,27.25,31.716666666666665,0,1,0,0,12.743362831858406,0.859169732002102,0,0.4286036036036035,0.027027027027027,0,1762018171,1762018171,0,1,0,0,3,0,1784,1,0,0,1,0,0,0,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208149209,1091500,Cyberpunk 2077,bombing,recent_all,"The world is very immersive and visually stunning. The main story is a bit short, but there is a ton of side content to keep you busy. There are also several endings for you to enjoy.
I was late to the party so I missed a lot of the bugs and issues at launch. The game today is much more stable and the game breaking bugs appear to be gone.
Highly recommended to anyone who likes RPGs.",387,77,0.0258397932816537,0.0180878552971576,0,0,0,1,0,0.0772222222222222,0.4311111111111111,1,0,0,0,0.0,0,0,0,0,2,0,201.3333333333333,5.75,206.8333333333333,0,1,1,1,1.922185430463576,0.0278001611603545,0,206.8333333333333,2.0,1,1762016858,1762016858,0,1,0,0,4,0,1784,1,0,0,1,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208147611,1091500,Cyberpunk 2077,bombing,recent_all,good asf,8,2,0.0,0.0,0,0,0,1,0,0.7,0.6000000000000001,1,0,0,0,0.0,0,0,0,0,2,0,147.45,32.233333333333334,155.8,0,1,1,1,0.0542556798914886,0.2068891741548994,0,155.8,2.0,1,1762015702,1762015702,0,1,0,0,4,0,1784,1,0,0,0,0,1,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208145940,1091500,Cyberpunk 2077,bombing,recent_all,game so good,12,3,0.0,0.0,0,0,0,1,0,0.1499999999999999,0.5,1,0,0,0,0.0,0,0,0,0,4,0,104.15,46.766666666666666,111.03333333333332,0,1,1,1,0.1152184349495919,0.4211948363854698,0,111.03333333333332,4.0,1,1762014441,1762014441,0,1,0,0,4,0,1784,1,0,0,0,0,1,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208144636,1091500,Cyberpunk 2077,bombing,recent_all,good,4,1,0.0,0.0,0,0,0,1,0,0.7,0.6000000000000001,1,0,0,0,0.0,0,0,0,0,2,54,85.31666666666666,80.68333333333334,110.41666666666669,0,1,0,0,0.0468841570619261,0.7307169811320755,0,2.044753086419753,0.037037037037037,1,1762013494,1762013494,0,1,0,0,3,0,1784,1,0,0,0,0,1,0,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208143847,1091500,Cyberpunk 2077,bombing,recent_all,"good game overall. gameplay, story and everything. tho after 5 years since release and a lot of patches i still find some minor bugs here and there, the bugs itself doesn't disturb or affect gameplay and storywise greatly",221,38,0.0,0.0180995475113122,0,0,0,1,0,0.21,0.39,1,0,0,0,0.0,0,0,0,0,2,0,77.51666666666667,0.0,77.51666666666667,0,1,1,1,2.850999784992475,0.0,0,77.51666666666667,2.0,1,1762012928,1762012928,0,1,0,0,3,0,1784,1,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208143789,1091500,Cyberpunk 2077,bombing,recent_all,"This is not only a game, its other life, the moment you enter here you forgot whats real life, all your problems and depression desapear and life turns beautifull",162,29,0.0061728395061728,0.0185185185185185,0,0,0,1,0,-0.08125,0.51875,1,0,0,0,0.0,0,0,0,0,4,40,298.4166666666667,0.0,298.4166666666667,0,1,0,0,0.5428651214744484,0.0,0,7.460416666666667,0.1,1,1762012890,1762012890,0,1,0,0,2,0,1784,1,0,0,0,0,0,0,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208142204,1091500,Cyberpunk 2077,bombing,recent_all,story is peak and gameplay is fun with unique variety. only critique is that the animations are kinda goofy sometimes but still fun nonetheless.,144,24,0.0,0.0138888888888888,0,0,0,1,0,0.295,0.68,1,0,0,0,0.0,0,0,0,0,6,0,96.5,40.66666666666666,96.5,0,0,1,1,1.4922279792746114,0.4214162348877374,0,96.5,6.0,1,1762011737,1762011737,0,1,0,0,2,0,1784,0,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208141296,1091500,Cyberpunk 2077,bombing,recent_all,i haven't finished the game yet but it's W,42,9,0.0238095238095238,0.0,0,0,0,1,0,-0.4,0.4,1,0,0,0,0.0,0,1,0,0,11,11,20.95,0.0,20.95,0,0,0,0,2.0047732696897373,0.0,0,1.9045454545454543,1.0,1,1762011098,1762011098,0,1,0,0,1,0,1784,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208139889,1091500,Cyberpunk 2077,bombing,recent_all,"Bought this 18 days after launch. Never had any problems, maybe some glitches but just loaded a new save and worked. After 5 years still an amazing game. The DLC phantom liberty also good maybe a little pricey. I think 29.99 should give more content. All and all its a Good game.",279,52,0.03584229390681,0.028673835125448,0,0,0,1,0,0.2061079545454545,0.5443181818181818,1,0,0,0,0.0,0,0,1,0,4,62,77.81666666666666,28.2,82.13333333333334,0,1,0,0,3.5853501820518314,0.3433441558441558,0,1.3247311827956991,0.064516129032258,1,1762010073,1762010073,0,1,0,0,2,0,1784,1,0,0,0,0,0,0,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208136801,1091500,Cyberpunk 2077,bombing,recent_all,"Melhor RPG baseado em RPG real de mesa já feito na história dos vídeo games ( sério eu tentei jogar bloddlines 2  CREDO CRUZ )  este game Cyberpunk 2077 tem tudo perfect , cidade viva , missões principais ou side quests incriveis , carros , motos , armas , espadas , machados  (fica a dica ) ,  robôs , androids , cyborgs , Laser wire ( jhonny Mnemonic manda lembranças ) , Keanu Fucking Reeves Jhonny Silver hand awesome char sério é sensacional , joga de V homem e cara a Panam o que dizer da Panam ( sua namorada ) rapaz que GAME completo , absurdo , sensacional , incrivelmente top demais !  tecnicamente todas as techs estão ai se você tem placa NVIDIA você está feliz e no céu dos games !!!!  só vai !! eu só posso reclamar de uma coisa após 118h no PC 300 no ps5 em cyberpunk , eu não consigo parar de jogar essa cidade incrível !!! se voc~e não gostar deste game , você está morto por dentro !!! 

Best RPG based on a real tabletop RPG ever made in the history of video games (seriously, I tried playing Bloodlines 2, GOOD GRIEF!) This game Cyberpunk 2077 has everything perfect: a living city, incredible main missions or side quests, cars, motorcycles, weapons, swords, axes (just a tip!), robots, androids, cyborgs, laser wire (Johnny Mnemonic sends his regards), Keanu Reeves, Johnny Silver, awesome hand character, seriously it's sensational. Play as V, man, and Panam (your girlfriend), what can I say about Panam? Man, what a complete, absurd, sensational, wonderfully top-notch game! Technically, all the technologies are there, if you have an NVIDIA card you're happy and in gaming heaven!!!! Just go for it!! I only have one complaint after 118 hours on PC and 300 on PS5 in Cyberpunk: I can't stop playing this incredible city!!! If you don't like this game, you're dead inside!!!",1801,322,0.0483064963908939,0.0421987784564131,28,1,0,1,0,0.2140793010752688,0.6010752688172042,1,0,0,0,0.0,0,0,1,0,8,0,118.9,1.2666666666666666,118.9,0,0,1,1,15.14718250630782,0.0106532099803756,0,118.9,8.0,1,1762007742,1762007742,0,1,0,0,2,0,1784,0,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208131401,1091500,Cyberpunk 2077,bombing,recent_all,.,1,1,0.0,1.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,4,0,14.316666666666666,23.05,23.016666666666666,0,1,1,1,0.069848661233993,1.001448225923244,0,23.016666666666666,4.0,0,1762003461,1762003461,0,1,0,0,4,0,1784,1,0,0,0,0,1,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208131177,1091500,Cyberpunk 2077,bombing,recent_all,Press F my friend jekky. Rest in peace night city legend🤞,57,11,0.0526315789473684,0.0175438596491228,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,8,0,14.35,1.95,16.3,0,0,1,1,3.97212543554007,0.1196319018404907,0,16.3,8.0,0,1762003270,1762003270,0,1,0,0,2,0,1784,0,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208130569,1091500,Cyberpunk 2077,bombing,recent_all,The best open world RPG around imo,34,7,0.1176470588235294,0.0,0,0,0,1,0,0.5,0.4,1,1,0,0,1.0,1,0,0,0,7,0,35.11666666666667,0.0,35.11666666666667,0,0,1,1,0.9682012339819648,0.0,0,35.11666666666667,7.0,1,1762002773,1762002773,0,1,0,0,1,0,1784,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208127917,1091500,Cyberpunk 2077,bombing,recent_all,"Rough launch, but it is totally amazing now. Love this game!
",62,11,0.032258064516129,0.0483870967741935,1,0,0,1,0,0.125,0.575,1,1,0,0,1.0,1,0,1,0,29,138,7.816666666666666,7.816666666666666,7.816666666666666,0,0,0,0,7.931769722814499,1.0,0,0.0566425120772946,0.2101449275362318,0,1762000486,1762000486,0,1,0,0,0,0,1783,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208127635,1091500,Cyberpunk 2077,bombing,recent_all,"WHO IN HIS RIGHT MIND THOUGHT A 6 HOUR INTRO IS A GOOD IDEA? Seriously, the first 5 - 7 hours basically nothing happens and only in Act 2 the game begins. 

Did not like it overall. Still has anoying bugs. Will never buy a game from that company again. The decisions the player have to take don't make sense sometime. To be more specific the outcome of the decisions are not clear before you make them. 

Had to search on the internet sometimes because I was stuck and found out that everytime it was a bug or really bad level deisgn. Doesn't live up to the hype. 

Also these super long conversations killed it for me. I thought I play an action game, but 80% conversations and 20% action isn't a good ratio. It was more anoying than anything.

Edit: okay I searched on the internet know and found out that very early decisions in conversations prevent you days later to do what you want. E.g. the very early answers you give to one very specific Jonny conversation will determine some stuff at the very end of the game. What the hell???",1038,193,0.0616570327552986,0.0211946050096339,0,4,0,5,0,0.0582884972170686,0.3935671768707483,0,0,0,0,0.0,0,0,0,0,2,0,36.98333333333333,6.4,36.98333333333333,0,1,1,1,28.06669671022983,0.1730509238395673,0,36.98333333333333,2.0,1,1762000237,1762001266,1,1,0,0,3,0,1783,1,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208127286,1091500,Cyberpunk 2077,bombing,recent_all,Amazing game. launch was rough but now its pretty good. There are like 50 naked disemboweled bodies tho.,104,18,0.0192307692307692,0.0288461538461538,0,0,0,1,0,0.175,0.6166666666666667,1,0,0,0,0.0,0,0,1,0,3,0,31.73333333333333,17.8,44.06666666666667,0,1,1,1,3.277310924369748,0.4039334341906203,0,44.06666666666667,3.0,1,1761999947,1761999947,0,1,0,0,3,0,1783,1,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208127162,1091500,Cyberpunk 2077,bombing,recent_all,masterpiece,11,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,1,0,6,0,45.4,10.316666666666666,45.4,0,0,1,1,0.2422907488986784,0.2272393538913362,0,45.4,6.0,1,1761999827,1761999827,0,1,0,0,4,0,1783,0,0,0,1,0,1,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208126341,1091500,Cyberpunk 2077,bombing,recent_all,"I've spent over 5 hours in months trying to load this game, re-installs, verification, blog post fixes, RedEngine crash every time.  So frustrated, waste of my money",165,27,0.0242424242424242,0.0363636363636363,0,0,0,1,0,-0.35,0.175,0,0,0,1,0.0,1,0,0,1,6,0,5.033333333333333,0.8,5.033333333333333,0,0,1,1,32.78145695364238,0.1589403973509933,0,5.033333333333333,6.0,0,1761999073,1761999073,0,1,0,0,2,0,1783,0,0,0,0,0,0,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208123388,1091500,Cyberpunk 2077,bombing,recent_all,epic game,9,2,0.0,0.0,0,0,0,1,0,-0.15,0.4,1,0,0,0,0.0,0,1,0,0,2,0,19.98333333333333,14.366666666666667,28.83333333333333,0,1,1,1,0.4503753127606338,0.4982658959537572,0,28.83333333333333,2.0,0,1761996183,1761996183,0,1,0,0,4,0,1783,1,0,0,0,0,1,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208120196,1091500,Cyberpunk 2077,bombing,recent_all,"just good , and waiting for Orion",33,7,0.0303030303030303,0.0303030303030303,0,0,0,1,0,0.7,0.6000000000000001,1,1,0,0,1.0,1,0,0,0,2,237,147.93333333333334,52.766666666666666,147.93333333333334,0,1,0,0,0.2230734565119423,0.3566922036953582,0,0.6241912798874825,0.0084388185654008,1,1761992832,1761992832,0,1,0,0,1,0,1783,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208120151,1091500,Cyberpunk 2077,bombing,recent_all,"It is awesome, end of description also play with female voices.",63,11,0.0158730158730158,0.0317460317460317,0,0,0,1,0,0.5,0.5833333333333334,1,0,0,0,0.0,0,0,0,0,1,174,393.0833333333333,30.95,410.76666666666665,0,1,0,0,0.1602713589145643,0.0753469122778544,0,2.360727969348659,0.0057471264367816,1,1761992791,1761992791,0,1,0,0,2,0,1783,1,0,0,0,0,0,0,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208117824,1091500,Cyberpunk 2077,bombing,recent_all,Very good graphics.,19,3,0.0526315789473684,0.0526315789473684,0,0,0,1,0,0.91,0.7800000000000001,1,0,0,0,0.0,0,0,0,0,7,0,17.2,0.3666666666666666,17.266666666666666,0,0,1,1,1.1046511627906976,0.0212355212355212,0,17.266666666666666,7.0,0,1761990247,1761990247,0,1,0,0,3,0,1783,0,0,0,0,0,1,1,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
208117726,1091500,Cyberpunk 2077,bombing,recent_all,p good,6,2,0.0,0.0,0,0,0,1,0,0.7,0.6000000000000001,1,0,0,0,0.0,0,0,0,0,8,249,149.28333333333333,74.16666666666667,169.71666666666667,0,0,0,0,0.0401920285809981,0.4370028478837278,0,0.6815930388219545,0.0321285140562249,1,1761990141,1761990141,0,1,0,0,2,0,1783,0,0,0,0,0,1,0,1,0,0,0,0,,,,0,8,Very Positive,333572,45538,8,Very Positive,333572,45538
